"","ID","US_200BPS","US_200SCLASS","count"
"1126",6,1141,1,6
"1127",6,1141,3,90
"1128",6,1141,132,60
"1129",6,1143,1,15
"1130",6,1143,2,1294
"1131",6,1143,7,14
"1132",6,1143,120,124
"1133",6,1143,132,503
"1134",6,1180,120,4
"1135",6,1180,132,118
"1136",6,1181,1,369
"1137",6,1181,2,167
"1138",6,1181,3,858
"1139",6,1181,7,7
"1140",6,1181,120,3
"1141",6,1181,132,3
"1142",6,1182,1,5827
"1143",6,1182,2,508
"1144",6,1182,3,6036
"1145",6,1182,4,960
"1146",6,1182,5,73
"1147",6,1182,120,3
"1148",6,1182,132,553
"1149",6,1184,1,806
"1150",6,1184,2,2
"1151",6,1184,3,1
"1152",6,1184,7,1
"1153",6,1185,1,13985
"1154",6,1185,2,74
"1155",6,1185,3,10
"1156",6,1185,4,4
"1157",6,1185,7,965
"1158",6,1185,120,829
"1159",6,1185,132,6
"1160",6,1186,2,1
"1161",6,1186,6,1
"1162",6,1188,1,10027
"1163",6,1188,2,1690
"1164",6,1188,3,4333
"1165",6,1188,4,1979
"1166",6,1188,5,3698
"1167",6,1188,120,14
"1168",6,1188,132,206
"1169",6,1189,1,1398
"1170",6,1189,2,2228
"1171",6,1189,3,191
"1172",6,1189,7,12
"1173",6,1189,120,5
"1174",6,1189,132,28
"1175",6,1190,1,37522
"1176",6,1190,2,79626
"1177",6,1190,3,80031
"1178",6,1190,4,2529
"1179",6,1190,5,116365
"1180",6,1190,6,869
"1181",6,1190,7,363
"1182",6,1190,120,5738
"1183",6,1190,132,1843
"1184",6,1191,1,13420
"1185",6,1191,2,4054
"1186",6,1191,3,9966
"1187",6,1191,4,7639
"1188",6,1191,5,16254
"1189",6,1191,7,86
"1190",6,1191,120,38
"1191",6,1191,132,5189
"1192",6,1192,1,139
"1193",6,1192,2,9
"1194",6,1192,3,24
"1195",6,1192,4,11
"1196",6,1192,5,35
"1197",6,1193,1,23957
"1198",6,1193,2,9630
"1199",6,1193,3,37817
"1200",6,1193,4,12416
"1201",6,1193,7,261
"1202",6,1193,120,297
"1203",6,1193,132,277
"1204",6,1196,6,1
"1205",6,1197,1,22
"1206",6,1197,2,124
"1207",6,1197,6,9
"1208",6,1197,132,6
"1209",6,1202,1,4743
"1210",6,1202,2,9727
"1211",6,1202,3,2487
"1212",6,1202,4,2909
"1213",6,1202,7,14
"1214",6,1202,120,356
"1215",6,1202,132,25
"1216",6,1203,1,3930
"1217",6,1203,2,1166
"1218",6,1203,3,15
"1219",6,1203,4,5803
"1220",6,1203,7,183
"1221",6,1203,120,624
"1222",6,1203,132,117
"1223",6,1204,1,1
"1224",6,1205,2,64
"1225",6,1205,3,788
"1226",6,1205,4,205
"1227",6,1205,5,215
"1228",6,1205,6,47
"1229",6,1206,1,5
"1230",6,1206,2,2
"1231",6,1207,1,76930
"1232",6,1207,2,226
"1233",6,1207,3,12504
"1234",6,1207,4,12128
"1235",6,1207,5,927
"1236",6,1207,7,1472
"1237",6,1207,120,2156
"1238",6,1207,132,71
"1239",6,1208,2,112
"1240",6,1208,4,218
"1241",6,1208,6,18
"1242",6,1208,7,4
"1243",6,1208,120,32
"1244",6,1208,132,2
"1245",6,1209,1,10016
"1246",6,1209,2,122
"1247",6,1209,3,62212
"1248",6,1209,6,8
"1249",6,1209,7,998
"1250",6,1209,120,2855
"1251",6,1209,132,659
"1252",6,1210,1,1
"1253",6,1210,2,2572
"1254",6,1210,3,6547
"1255",6,1210,4,1945
"1256",6,1210,7,43
"1257",6,1210,120,182
"1258",6,1210,132,155
"1259",6,1211,1,807
"1260",6,1211,2,17557
"1261",6,1211,3,18820
"1262",6,1211,6,319
"1263",6,1211,7,527
"1264",6,1211,120,1732
"1265",6,1211,132,51
"1266",6,1212,120,5
"1267",6,1213,120,4
"1268",6,1214,1,2703
"1269",6,1214,2,9311
"1270",6,1214,3,2380
"1271",6,1214,7,78
"1272",6,1214,120,173
"1273",6,1214,132,112
"1274",6,1215,1,344
"1275",6,1215,2,3069
"1276",6,1215,7,167
"1277",6,1215,120,53
"1278",6,1215,132,2
"1279",6,2705,1,634
"1280",6,2705,2,5
"1281",6,2705,3,2126
"1282",6,2705,4,1459
"1283",6,2705,5,373
"1284",6,2705,6,27
"1285",6,2705,7,1
"1286",6,2705,120,48
"1287",6,2705,132,131
"1288",6,2715,1,3199
"1289",6,2715,2,159
"1290",6,2715,3,3149
"1291",6,2715,4,2159
"1292",6,2715,5,22
"1293",6,2715,6,2
"1294",6,2715,7,17
"1295",6,2715,132,190
"1296",7,11,111,481
"1297",7,31,132,224
"1298",7,384,132,25
"1299",7,1180,120,37
"1300",7,1180,132,664
"1301",7,1181,3,1
"1302",7,1182,1,1683
"1303",7,1182,2,205
"1304",7,1182,3,6778
"1305",7,1182,4,4400
"1306",7,1182,5,178
"1307",7,1182,7,1
"1308",7,1182,132,96
"1309",7,1184,1,43389
"1310",7,1184,2,2249
"1311",7,1184,3,923
"1312",7,1184,4,300
"1313",7,1184,7,50
"1314",7,1184,120,1439
"1315",7,1184,132,12
"1316",7,1185,1,19994
"1317",7,1185,2,486
"1318",7,1185,3,195
"1319",7,1185,4,122
"1320",7,1185,7,708
"1321",7,1185,120,246
"1322",7,1185,132,27
"1323",7,1186,132,10
"1324",7,1188,1,1339
"1325",7,1188,2,1139
"1326",7,1188,3,1053
"1327",7,1188,4,528
"1328",7,1188,5,2559
"1329",7,1188,7,1
"1330",7,1188,132,1
"1331",7,1189,1,6
"1332",7,1189,2,50
"1333",7,1189,3,4
"1334",7,1190,1,13171
"1335",7,1190,2,109850
"1336",7,1190,3,64967
"1337",7,1190,4,2739
"1338",7,1190,5,91912
"1339",7,1190,6,92
"1340",7,1190,7,3095
"1341",7,1190,120,6612
"1342",7,1190,132,357
"1343",7,1191,1,4
"1344",7,1191,2,24
"1345",7,1191,3,16
"1346",7,1191,4,19
"1347",7,1191,5,119
"1348",7,1193,1,257
"1349",7,1193,2,180
"1350",7,1193,3,298
"1351",7,1193,4,315
"1352",7,1193,132,1
"1353",7,1196,1,429
"1354",7,1196,2,496
"1355",7,1196,3,5650
"1356",7,1196,6,4230
"1357",7,1196,7,60
"1358",7,1196,120,1954
"1359",7,1196,132,168
"1360",7,1197,1,20
"1361",7,1197,2,55
"1362",7,1197,6,2
"1363",7,1202,1,2489
"1364",7,1202,2,9128
"1365",7,1202,3,3070
"1366",7,1202,4,27460
"1367",7,1202,6,2
"1368",7,1202,7,163
"1369",7,1202,120,669
"1370",7,1202,132,172
"1371",7,1203,1,3180
"1372",7,1203,2,1229
"1373",7,1203,3,32
"1374",7,1203,4,10978
"1375",7,1203,6,2
"1376",7,1203,7,335
"1377",7,1203,120,1253
"1378",7,1203,132,22
"1379",7,1204,1,15
"1380",7,1204,2,16
"1381",7,1204,3,1
"1382",7,1205,2,15
"1383",7,1205,3,271
"1384",7,1205,4,120
"1385",7,1205,5,79
"1386",7,1205,6,14
"1387",7,1206,1,102
"1388",7,1206,2,371
"1389",7,1207,1,79804
"1390",7,1207,2,246
"1391",7,1207,3,34725
"1392",7,1207,4,10570
"1393",7,1207,5,221
"1394",7,1207,7,2219
"1395",7,1207,120,760
"1396",7,1207,132,23
"1397",7,1208,2,16
"1398",7,1208,4,79
"1399",7,1208,6,286
"1400",7,1208,7,2
"1401",7,1208,120,12
"1402",7,1208,132,27
"1403",7,1209,1,52599
"1404",7,1209,2,7312
"1405",7,1209,3,457830
"1406",7,1209,6,80
"1407",7,1209,7,3912
"1408",7,1209,120,13662
"1409",7,1209,132,911
"1410",7,1210,1,145
"1411",7,1210,2,12641
"1412",7,1210,3,33527
"1413",7,1210,4,13335
"1414",7,1210,6,2
"1415",7,1210,7,514
"1416",7,1210,120,1247
"1417",7,1210,132,33
"1418",7,1211,1,462
"1419",7,1211,2,4652
"1420",7,1211,3,13143
"1421",7,1211,6,32
"1422",7,1211,7,987
"1423",7,1211,120,1056
"1424",7,1211,132,3
"1425",7,1212,1,9093
"1426",7,1212,2,449
"1427",7,1212,4,10
"1428",7,1212,7,48
"1429",7,1212,120,1683
"1430",7,1212,132,13
"1431",7,1213,1,59
"1432",7,1213,2,239
"1433",7,1213,3,20
"1434",7,1213,120,24
"1435",7,1214,1,1238
"1436",7,1214,2,22890
"1437",7,1214,3,5565
"1438",7,1214,7,396
"1439",7,1214,120,755
"1440",7,1214,132,295
"1441",7,1215,1,2
"1442",7,1215,2,135
"1443",7,2705,1,18552
"1444",7,2705,2,2186
"1445",7,2705,3,80745
"1446",7,2705,4,22180
"1447",7,2705,5,688
"1448",7,2705,6,1
"1449",7,2705,7,354
"1450",7,2705,120,2722
"1451",7,2705,132,348
"1452",8,11,111,1094
"1453",8,31,132,127
"1454",8,384,132,78
"1455",8,404,1,2615
"1456",8,404,2,5237
"1457",8,404,7,85
"1458",8,404,120,419
"1459",8,404,132,40
"1460",8,404,180,24
"1461",8,1180,120,23
"1462",8,1180,132,277
"1463",8,1181,1,2
"1464",8,1181,2,13
"1465",8,1181,3,65
"1466",8,1181,132,1
"1467",8,1182,1,1023
"1468",8,1182,2,2289
"1469",8,1182,3,7761
"1470",8,1182,4,11031
"1471",8,1182,5,966
"1472",8,1182,7,4
"1473",8,1182,120,82
"1474",8,1182,132,850
"1475",8,1183,3,19
"1476",8,1183,4,14
"1477",8,1184,1,35929
"1478",8,1184,2,28405
"1479",8,1184,3,4318
"1480",8,1184,4,9122
"1481",8,1184,7,10
"1482",8,1184,120,469
"1483",8,1184,132,290
"1484",8,1185,1,2895
"1485",8,1185,2,402
"1486",8,1185,3,47
"1487",8,1185,4,367
"1488",8,1185,7,10
"1489",8,1185,120,197
"1490",8,1185,132,34
"1491",8,1186,1,9
"1492",8,1186,2,3033
"1493",8,1186,3,425
"1494",8,1186,6,147
"1495",8,1186,120,3
"1496",8,1186,132,148
"1497",8,1188,1,633
"1498",8,1188,2,877
"1499",8,1188,3,340
"1500",8,1188,4,386
"1501",8,1188,5,3705
"1502",8,1188,7,5
"1503",8,1188,132,186
"1504",8,1189,1,56
"1505",8,1189,2,842
"1506",8,1189,3,20
"1507",8,1189,7,4
"1508",8,1189,132,2
"1509",8,1190,1,5364
"1510",8,1190,2,80914
"1511",8,1190,3,40357
"1512",8,1190,4,5644
"1513",8,1190,5,113875
"1514",8,1190,6,121
"1515",8,1190,7,992
"1516",8,1190,120,3764
"1517",8,1190,132,226
"1518",8,1191,1,19
"1519",8,1191,2,6
"1520",8,1191,3,19
"1521",8,1191,4,34
"1522",8,1191,5,58
"1523",8,1191,7,1
"1524",8,1191,132,4
"1525",8,1193,1,283
"1526",8,1193,2,144
"1527",8,1193,3,746
"1528",8,1193,4,331
"1529",8,1193,7,13
"1530",8,1193,120,32
"1531",8,1193,132,11
"1532",8,1194,1,229
"1533",8,1194,2,1580
"1534",8,1194,120,58
"1535",8,1194,132,39
"1536",8,1196,1,55
"1537",8,1196,2,179
"1538",8,1196,3,657
"1539",8,1196,6,946
"1540",8,1196,7,13
"1541",8,1196,120,42
"1542",8,1196,132,34
"1543",8,1197,1,53
"1544",8,1197,2,63
"1545",8,1197,120,1
"1546",8,1197,132,2
"1547",8,1198,2,1
"1548",8,1199,1,1
"1549",8,1199,2,335
"1550",8,1199,6,160
"1551",8,1199,120,2
"1552",8,1199,132,42
"1553",8,1200,1,7
"1554",8,1200,2,1968
"1555",8,1202,1,4366
"1556",8,1202,2,30080
"1557",8,1202,3,13493
"1558",8,1202,4,154754
"1559",8,1202,6,71
"1560",8,1202,7,1486
"1561",8,1202,120,5034
"1562",8,1202,132,1005
"1563",8,1202,180,6
"1564",8,1203,1,2651
"1565",8,1203,2,679
"1566",8,1203,3,93
"1567",8,1203,4,15242
"1568",8,1203,6,350
"1569",8,1203,7,130
"1570",8,1203,120,651
"1571",8,1203,132,85
"1572",8,1204,2,2
"1573",8,1204,3,8
"1574",8,1205,2,71
"1575",8,1205,3,4037
"1576",8,1205,4,1369
"1577",8,1205,5,273
"1578",8,1205,6,23
"1579",8,1205,7,45
"1580",8,1205,120,134
"1581",8,1205,132,3
"1582",8,1206,1,151
"1583",8,1206,2,640
"1584",8,1206,3,2
"1585",8,1206,7,16
"1586",8,1206,120,35
"1587",8,1207,1,16221
"1588",8,1207,2,316
"1589",8,1207,3,17104
"1590",8,1207,4,11679
"1591",8,1207,5,954
"1592",8,1207,7,195
"1593",8,1207,120,1849
"1594",8,1207,132,31
"1595",8,1208,2,1
"1596",8,1208,3,1
"1597",8,1208,4,56
"1598",8,1208,6,356
"1599",8,1208,132,2
"1600",8,1209,1,15086
"1601",8,1209,2,1680
"1602",8,1209,3,341151
"1603",8,1209,6,193
"1604",8,1209,7,2334
"1605",8,1209,120,11017
"1606",8,1209,132,1967
"1607",8,1209,180,6
"1608",8,1210,1,61
"1609",8,1210,2,5599
"1610",8,1210,3,33954
"1611",8,1210,4,40740
"1612",8,1210,6,2
"1613",8,1210,7,954
"1614",8,1210,120,3278
"1615",8,1210,132,465
"1616",8,1211,1,230
"1617",8,1211,2,1267
"1618",8,1211,3,5747
"1619",8,1211,6,32
"1620",8,1211,7,187
"1621",8,1211,120,225
"1622",8,1211,132,1
"1623",8,1212,1,76
"1624",8,1212,2,20
"1625",8,1212,4,1
"1626",8,1212,7,2
"1627",8,1212,120,19
"1628",8,1213,1,13
"1629",8,1213,2,74
"1630",8,1213,3,191
"1631",8,1213,120,29
"1632",8,1214,1,3019
"1633",8,1214,2,35021
"1634",8,1214,3,12864
"1635",8,1214,7,254
"1636",8,1214,120,804
"1637",8,1214,132,38
"1638",8,1214,180,2
"1639",8,1215,2,30
"1640",8,2705,1,948
"1641",8,2705,2,157
"1642",8,2705,3,13195
"1643",8,2705,4,6796
"1644",8,2705,5,716
"1645",8,2705,6,33
"1646",8,2705,7,228
"1647",8,2705,120,997
"1648",8,2705,132,19
"1649",9,11,111,4778
"1650",9,31,132,11606
"1651",9,381,1,373
"1652",9,381,3,7
"1653",9,381,6,176
"1654",9,381,7,3
"1655",9,381,132,91
"1656",9,384,120,25
"1657",9,384,132,1213
"1658",9,395,1,45354
"1659",9,395,2,800
"1660",9,395,7,25
"1661",9,395,120,289
"1662",9,395,132,69
"1663",9,397,1,24164
"1664",9,397,2,1
"1665",9,397,7,8
"1666",9,397,132,20
"1667",9,397,180,15
"1668",9,399,2,8
"1669",9,399,4,1
"1670",9,399,6,23
"1671",9,1111,120,29
"1672",9,1111,132,919
"1673",9,1114,1,10723
"1674",9,1114,2,13
"1675",9,1114,3,6937
"1676",9,1114,4,496
"1677",9,1114,5,1
"1678",9,1114,7,3
"1679",9,1114,120,27
"1680",9,1114,132,2517
"1681",9,1115,1,56
"1682",9,1116,2,2
"1683",9,1118,1,87
"1684",9,1118,2,2
"1685",9,1118,3,5
"1686",9,1118,4,10
"1687",9,1118,132,4
"1688",9,1119,1,1
"1689",9,1119,2,1
"1690",9,1120,1,3860
"1691",9,1120,2,5587
"1692",9,1120,3,83160
"1693",9,1120,4,293
"1694",9,1120,5,87
"1695",9,1120,7,316
"1696",9,1120,120,1043
"1697",9,1120,132,2001
"1698",9,1124,1,1201
"1699",9,1124,2,289
"1700",9,1124,3,3314
"1701",9,1124,7,42
"1702",9,1124,120,4
"1703",9,1124,132,48
"1704",9,1125,1,60
"1705",9,1125,2,56
"1706",9,1125,132,24
"1707",9,1126,2,15
"1708",9,1126,3,5
"1709",9,1128,1,4943
"1710",9,1128,2,322
"1711",9,1128,3,21058
"1712",9,1128,6,36798
"1713",9,1128,7,1328
"1714",9,1128,120,553
"1715",9,1128,132,177
"1716",9,1129,1,92
"1717",9,1129,2,236
"1718",9,1129,3,194
"1719",9,1129,6,132
"1720",9,1129,7,2
"1721",9,1130,1,530
"1722",9,1130,2,503
"1723",9,1130,3,17
"1724",9,1130,120,5
"1725",9,1130,132,11
"1726",9,1131,1,11550
"1727",9,1131,2,123
"1728",9,1131,5,13476
"1729",9,1131,7,108
"1730",9,1131,120,1818
"1731",9,1131,132,50
"1732",9,1132,1,135
"1733",9,1132,2,74
"1734",9,1132,4,909
"1735",9,1132,132,148
"1736",9,1133,2,1067
"1737",9,1133,3,3458
"1738",9,1133,4,142
"1739",9,1133,5,8
"1740",9,1133,7,1
"1741",9,1133,120,12
"1742",9,1133,132,32
"1743",9,1135,1,35547
"1744",9,1135,2,534
"1745",9,1135,3,463
"1746",9,1135,5,6
"1747",9,1135,7,7
"1748",9,1135,120,67
"1749",9,1135,132,357
"1750",9,1135,180,4
"1751",9,1137,1,215
"1752",9,1137,3,55
"1753",9,1137,4,1517
"1754",9,1137,6,5
"1755",9,1137,132,60
"1756",9,1139,1,22069
"1757",9,1139,2,1793
"1758",9,1139,3,105858
"1759",9,1139,7,797
"1760",9,1139,120,286
"1761",9,1139,132,707
"1762",9,1140,1,16225
"1763",9,1140,2,31460
"1764",9,1140,3,81150
"1765",9,1140,4,7637
"1766",9,1140,7,1772
"1767",9,1140,120,786
"1768",9,1140,132,4770
"1769",9,1140,180,1
"1770",9,1141,3,22
"1771",9,1141,132,17
"1772",9,1142,1,1607
"1773",9,1142,2,1268
"1774",9,1142,3,15
"1775",9,1142,120,39
"1776",9,1143,1,139
"1777",9,1143,2,2791
"1778",9,1143,7,241
"1779",9,1143,120,205
"1780",9,1143,132,36
"1781",9,1180,120,2
"1782",9,1180,132,58
"1783",9,1181,1,102
"1784",9,1181,2,27
"1785",9,1181,3,22
"1786",9,1181,132,17
"1787",9,1182,1,979
"1788",9,1182,2,324
"1789",9,1182,3,3496
"1790",9,1182,4,3947
"1791",9,1182,5,443
"1792",9,1182,120,66
"1793",9,1182,132,1566
"1794",9,1184,1,11494
"1795",9,1184,2,852
"1796",9,1184,3,106
"1797",9,1184,4,252
"1798",9,1184,6,4
"1799",9,1184,7,142
"1800",9,1184,120,141
"1801",9,1184,132,70
"1802",9,1185,1,2842
"1803",9,1185,2,210
"1804",9,1185,3,71
"1805",9,1185,4,104
"1806",9,1185,6,3
"1807",9,1185,7,983
"1808",9,1185,120,752
"1809",9,1185,132,55
"1810",9,1186,2,69
"1811",9,1186,3,145
"1812",9,1186,132,27
"1813",9,1188,1,1508
"1814",9,1188,2,1466
"1815",9,1188,3,342
"1816",9,1188,4,131
"1817",9,1188,5,3645
"1818",9,1188,7,4
"1819",9,1188,132,187
"1820",9,1189,1,214
"1821",9,1189,2,636
"1822",9,1189,3,21
"1823",9,1189,7,1
"1824",9,1189,132,70
"1825",9,1190,1,5579
"1826",9,1190,2,49215
"1827",9,1190,3,47514
"1828",9,1190,4,2717
"1829",9,1190,5,29738
"1830",9,1190,6,347
"1831",9,1190,7,2739
"1832",9,1190,120,6244
"1833",9,1190,132,795
"1834",9,1191,1,64
"1835",9,1191,2,33
"1836",9,1191,3,87
"1837",9,1191,4,61
"1838",9,1191,5,331
"1839",9,1191,132,36
"1840",9,1193,1,2085
"1841",9,1193,2,2605
"1842",9,1193,3,3229
"1843",9,1193,4,1307
"1844",9,1193,7,5
"1845",9,1193,120,11
"1846",9,1193,132,201
"1847",9,1196,1,7
"1848",9,1196,2,4
"1849",9,1196,3,103
"1850",9,1196,6,233
"1851",9,1196,7,124
"1852",9,1196,120,1
"1853",9,1196,132,283
"1854",9,1197,1,153
"1855",9,1197,2,94
"1856",9,1197,6,18
"1857",9,1197,7,5
"1858",9,1197,132,38
"1859",9,1202,1,426
"1860",9,1202,2,2871
"1861",9,1202,3,1459
"1862",9,1202,4,2424
"1863",9,1202,6,5
"1864",9,1202,7,36
"1865",9,1202,120,58
"1866",9,1202,132,81
"1867",9,1203,1,1207
"1868",9,1203,2,730
"1869",9,1203,3,82
"1870",9,1203,4,5077
"1871",9,1203,6,12
"1872",9,1203,7,802
"1873",9,1203,120,864
"1874",9,1203,132,268
"1875",9,1204,1,37
"1876",9,1204,2,117
"1877",9,1204,3,271
"1878",9,1204,7,7
"1879",9,1205,3,45
"1880",9,1205,4,163
"1881",9,1205,5,132
"1882",9,1205,6,2
"1883",9,1205,120,4
"1884",9,1207,1,28856
"1885",9,1207,2,415
"1886",9,1207,3,35696
"1887",9,1207,4,11798
"1888",9,1207,5,603
"1889",9,1207,7,2552
"1890",9,1207,120,5422
"1891",9,1207,132,83
"1892",9,1208,2,6
"1893",9,1208,4,100
"1894",9,1208,6,78
"1895",9,1208,7,69
"1896",9,1208,120,109
"1897",9,1208,132,3
"1898",9,1209,1,13188
"1899",9,1209,2,331
"1900",9,1209,3,127035
"1901",9,1209,6,12
"1902",9,1209,7,15282
"1903",9,1209,120,13048
"1904",9,1209,132,4710
"1905",9,1209,180,3
"1906",9,1210,2,506
"1907",9,1210,3,1008
"1908",9,1210,4,3711
"1909",9,1210,6,3
"1910",9,1210,7,47
"1911",9,1210,120,553
"1912",9,1210,132,15
"1913",9,1211,1,188
"1914",9,1211,2,896
"1915",9,1211,3,3399
"1916",9,1211,6,38
"1917",9,1211,7,736
"1918",9,1211,120,743
"1919",9,1211,132,2
"1920",9,1212,120,10
"1921",9,1213,1,126
"1922",9,1213,2,240
"1923",9,1213,7,5
"1924",9,1213,120,10
"1925",9,1213,132,2
"1926",9,1214,1,4908
"1927",9,1214,2,19651
"1928",9,1214,3,6131
"1929",9,1214,7,1015
"1930",9,1214,120,1123
"1931",9,1214,132,1486
"1932",9,1215,1,33
"1933",9,1215,2,666
"1934",9,1215,7,8
"1935",9,1215,132,36
"1936",9,2705,1,166
"1937",9,2705,2,2
"1938",9,2705,3,407
"1939",9,2705,4,186
"1940",9,2705,5,12
"1941",9,2705,7,18
"1942",9,2705,120,32
"1943",9,2705,132,91
"1944",9,2714,3,2
"1945",9,2715,1,549
"1946",9,2715,2,86
"1947",9,2715,3,2961
"1948",9,2715,4,810
"1949",9,2715,5,118
"1950",9,2715,6,56
"1951",9,2715,7,9
"1952",9,2715,120,2
"1953",9,2715,132,222
"1954",10,11,111,851
"1955",10,31,132,4551
"1956",10,384,120,28
"1957",10,384,132,698
"1958",10,1180,120,19
"1959",10,1180,132,259
"1960",10,1182,1,225
"1961",10,1182,2,147
"1962",10,1182,3,440
"1963",10,1182,4,1080
"1964",10,1182,5,1184
"1965",10,1182,7,3
"1966",10,1182,120,11
"1967",10,1182,132,612
"1968",10,1183,1,1
"1969",10,1183,2,11
"1970",10,1183,3,1
"1971",10,1183,4,53
"1972",10,1183,6,3
"1973",10,1183,132,19
"1974",10,1184,1,1491
"1975",10,1184,2,3423
"1976",10,1184,3,229
"1977",10,1184,4,8922
"1978",10,1184,6,26
"1979",10,1184,7,39
"1980",10,1184,120,54
"1981",10,1184,132,892
"1982",10,1185,1,2291
"1983",10,1185,2,959
"1984",10,1185,3,86
"1985",10,1185,4,4572
"1986",10,1185,6,31
"1987",10,1185,7,233
"1988",10,1185,120,314
"1989",10,1185,132,169
"1990",10,1186,1,150
"1991",10,1186,2,6046
"1992",10,1186,3,9709
"1993",10,1186,6,759
"1994",10,1186,7,30
"1995",10,1186,120,115
"1996",10,1186,132,1681
"1997",10,1186,180,2
"1998",10,1188,1,555
"1999",10,1188,2,266
"2000",10,1188,3,157
"2001",10,1188,4,239
"2002",10,1188,5,1435
"2003",10,1188,7,2
"2004",10,1188,120,13
"2005",10,1188,132,314
"2006",10,1189,1,221
"2007",10,1189,2,2363
"2008",10,1189,3,75
"2009",10,1189,120,28
"2010",10,1189,132,142
"2011",10,1190,1,50777
"2012",10,1190,2,237450
"2013",10,1190,3,81659
"2014",10,1190,4,9797
"2015",10,1190,5,557333
"2016",10,1190,6,2434
"2017",10,1190,7,12849
"2018",10,1190,120,51508
"2019",10,1190,132,1563
"2020",10,1193,1,132
"2021",10,1193,2,164
"2022",10,1193,3,843
"2023",10,1193,4,196
"2024",10,1193,7,11
"2025",10,1193,120,2
"2026",10,1193,132,1
"2027",10,1194,2,20
"2028",10,1194,6,1
"2029",10,1194,120,3
"2030",10,1199,2,3
"2031",10,1199,6,4
"2032",10,1199,120,2
"2033",10,1200,2,2
"2034",10,1202,1,1176
"2035",10,1202,2,1041
"2036",10,1202,3,1003
"2037",10,1202,4,24463
"2038",10,1202,6,1065
"2039",10,1202,7,361
"2040",10,1202,120,374
"2041",10,1202,132,6897
"2042",10,1202,180,53
"2043",10,1203,1,11253
"2044",10,1203,2,2356
"2045",10,1203,3,262
"2046",10,1203,4,17879
"2047",10,1203,6,814
"2048",10,1203,7,1107
"2049",10,1203,120,2574
"2050",10,1203,132,2756
"2051",10,1203,180,1
"2052",10,1204,1,161
"2053",10,1204,2,67
"2054",10,1204,3,1124
"2055",10,1204,7,144
"2056",10,1204,120,163
"2057",10,1205,3,3
"2058",10,1205,4,44
"2059",10,1205,5,34
"2060",10,1205,6,2
"2061",10,1205,7,3
"2062",10,1205,180,1
"2063",10,1206,1,14
"2064",10,1206,2,9
"2065",10,1206,132,17
"2066",10,1207,1,11383
"2067",10,1207,2,728
"2068",10,1207,3,13174
"2069",10,1207,4,19893
"2070",10,1207,5,2161
"2071",10,1207,7,1877
"2072",10,1207,120,8757
"2073",10,1207,132,16
"2074",10,1208,2,217
"2075",10,1208,3,3
"2076",10,1208,4,369
"2077",10,1208,6,332
"2078",10,1208,7,88
"2079",10,1208,120,124
"2080",10,1208,132,117
"2081",10,1208,180,14
"2082",10,1209,1,11427
"2083",10,1209,2,64
"2084",10,1209,3,15255
"2085",10,1209,6,22
"2086",10,1209,7,1430
"2087",10,1209,120,3870
"2088",10,1209,132,2833
"2089",10,1209,180,3
"2090",10,1210,1,26
"2091",10,1210,2,8606
"2092",10,1210,3,1165
"2093",10,1210,4,4131
"2094",10,1210,6,2
"2095",10,1210,7,604
"2096",10,1210,120,1434
"2097",10,1210,132,18
"2098",10,1211,1,1291
"2099",10,1211,2,55669
"2100",10,1211,3,42085
"2101",10,1211,6,196
"2102",10,1211,7,2605
"2103",10,1211,120,5552
"2104",10,1211,132,15
"2105",10,1212,120,85
"2106",10,1213,1,4
"2107",10,1213,2,45
"2108",10,1213,3,2119
"2109",10,1213,7,25
"2110",10,1213,120,136
"2111",10,1213,132,3
"2112",10,1213,180,15
"2113",10,1214,1,7923
"2114",10,1214,2,35476
"2115",10,1214,3,66198
"2116",10,1214,7,2953
"2117",10,1214,120,12386
"2118",10,1214,132,648
"2119",10,2705,4,1
"2120",10,2705,6,1
"2121",10,2705,120,3
"2122",10,2705,132,27
"2123",11,11,111,1908
"2124",11,31,132,20426
"2125",11,384,132,14
"2126",11,402,1,1
"2127",11,402,3,21
"2128",11,402,4,594
"2129",11,402,7,59
"2130",11,403,1,7
"2131",11,403,2,220
"2132",11,403,3,4694
"2133",11,403,6,3
"2134",11,403,7,98
"2135",11,403,132,444
"2136",11,404,2,3
"2137",11,1180,132,465
"2138",11,1182,1,3445
"2139",11,1182,2,3345
"2140",11,1182,3,12243
"2141",11,1182,4,20849
"2142",11,1182,5,7885
"2143",11,1182,7,57
"2144",11,1182,120,22
"2145",11,1182,132,4352
"2146",11,1183,1,3
"2147",11,1183,2,196
"2148",11,1183,3,414
"2149",11,1183,4,1432
"2150",11,1183,6,29
"2151",11,1183,132,394
"2152",11,1184,1,11752
"2153",11,1184,2,14637
"2154",11,1184,3,1519
"2155",11,1184,4,11382
"2156",11,1184,6,4
"2157",11,1184,7,27
"2158",11,1184,120,37
"2159",11,1184,132,698
"2160",11,1185,1,2180
"2161",11,1185,2,2741
"2162",11,1185,3,202
"2163",11,1185,4,5807
"2164",11,1185,6,17
"2165",11,1185,7,1
"2166",11,1185,132,247
"2167",11,1186,1,87
"2168",11,1186,2,47684
"2169",11,1186,3,21782
"2170",11,1186,6,2522
"2171",11,1186,7,40
"2172",11,1186,120,4
"2173",11,1186,132,4919
"2174",11,1188,1,22
"2175",11,1188,2,10
"2176",11,1188,3,27
"2177",11,1188,4,34
"2178",11,1188,5,75
