"","ID","US_200BPS","US_220SCLASS","count"
"1126",13,1188,7,2
"1127",13,1189,2,6
"1128",13,1190,1,7522
"1129",13,1190,2,29225
"1130",13,1190,3,7853
"1131",13,1190,4,490
"1132",13,1190,5,22427
"1133",13,1190,6,15
"1134",13,1190,7,44
"1135",13,1190,120,6115
"1136",13,1193,1,20
"1137",13,1193,2,40
"1138",13,1193,3,28
"1139",13,1193,4,63
"1140",13,1202,1,79
"1141",13,1202,2,25
"1142",13,1202,3,37
"1143",13,1202,4,178
"1144",13,1202,7,16
"1145",13,1202,120,51
"1146",13,1203,1,848
"1147",13,1203,2,252
"1148",13,1203,3,4
"1149",13,1203,4,1310
"1150",13,1203,7,47
"1151",13,1203,120,574
"1152",13,1203,132,2
"1153",13,1207,1,333
"1154",13,1207,2,2
"1155",13,1207,3,189
"1156",13,1207,4,138
"1157",13,1207,5,14
"1158",13,1207,7,3
"1159",13,1207,120,71
"1160",13,1208,2,48
"1161",13,1208,4,43
"1162",13,1208,6,106
"1163",13,1208,7,1
"1164",13,1208,120,12
"1165",13,1208,132,9
"1166",13,1209,1,1680
"1167",13,1209,2,16
"1168",13,1209,3,1853
"1169",13,1209,7,81
"1170",13,1209,120,364
"1171",13,1209,132,3
"1172",13,1210,1,1
"1173",13,1210,2,970
"1174",13,1210,3,332
"1175",13,1210,4,613
"1176",13,1210,7,74
"1177",13,1210,120,282
"1178",13,1211,1,59
"1179",13,1211,2,1681
"1180",13,1211,3,2172
"1181",13,1211,7,58
"1182",13,1211,120,1017
"1183",13,1211,132,1
"1184",13,1214,1,773
"1185",13,1214,2,3050
"1186",13,1214,3,1876
"1187",13,1214,7,36
"1188",13,1214,120,434
"1189",14,11,111,374
"1190",14,31,132,12
"1191",14,384,132,1
"1192",14,1180,120,28
"1193",14,1180,132,1
"1194",14,1181,1,1
"1195",14,1181,2,1
"1196",14,1181,3,16
"1197",14,1182,2,2
"1198",14,1182,3,12
"1199",14,1182,4,48
"1200",14,1182,5,33
"1201",14,1182,120,5
"1202",14,1182,132,1
"1203",14,1184,1,2
"1204",14,1184,120,63
"1205",14,1185,1,715
"1206",14,1185,2,20
"1207",14,1185,3,8
"1208",14,1185,4,17
"1209",14,1185,7,4
"1210",14,1185,120,232
"1211",14,1185,132,15
"1212",14,1188,1,515
"1213",14,1188,2,482
"1214",14,1188,3,140
"1215",14,1188,4,292
"1216",14,1188,5,1929
"1217",14,1188,7,2
"1218",14,1188,120,1
"1219",14,1188,132,48
"1220",14,1189,1,53
"1221",14,1189,2,649
"1222",14,1189,3,19
"1223",14,1189,132,1
"1224",14,1190,1,2142
"1225",14,1190,2,24020
"1226",14,1190,3,13162
"1227",14,1190,4,1357
"1228",14,1190,5,22516
"1229",14,1190,6,43
"1230",14,1190,7,25
"1231",14,1190,120,5242
"1232",14,1190,132,20
"1233",14,1191,1,1
"1234",14,1191,4,2
"1235",14,1191,5,6
"1236",14,1193,1,120
"1237",14,1193,2,42
"1238",14,1193,3,195
"1239",14,1193,4,70
"1240",14,1193,120,32
"1241",14,1193,132,1
"1242",14,1202,1,61
"1243",14,1202,2,10
"1244",14,1202,3,28
"1245",14,1202,4,89
"1246",14,1202,7,8
"1247",14,1202,120,97
"1248",14,1202,132,5
"1249",14,1203,1,241
"1250",14,1203,2,86
"1251",14,1203,3,24
"1252",14,1203,4,718
"1253",14,1203,6,6
"1254",14,1203,7,5
"1255",14,1203,120,585
"1256",14,1203,132,5
"1257",14,1205,5,20
"1258",14,1205,6,3
"1259",14,1207,1,3616
"1260",14,1207,2,97
"1261",14,1207,3,5792
"1262",14,1207,4,2778
"1263",14,1207,5,350
"1264",14,1207,7,19
"1265",14,1207,120,1530
"1266",14,1207,132,10
"1267",14,1207,180,1
"1268",14,1208,3,1
"1269",14,1208,4,1
"1270",14,1208,120,1
"1271",14,1209,1,990
"1272",14,1209,2,12
"1273",14,1209,3,2991
"1274",14,1209,6,42
"1275",14,1209,7,38
"1276",14,1209,120,3424
"1277",14,1209,132,94
"1278",14,1209,180,2
"1279",14,1210,2,411
"1280",14,1210,3,129
"1281",14,1210,4,222
"1282",14,1210,7,21
"1283",14,1210,120,637
"1284",14,1210,132,3
"1285",14,1210,180,1
"1286",14,1211,1,67
"1287",14,1211,2,154
"1288",14,1211,3,548
"1289",14,1211,6,5
"1290",14,1211,7,1
"1291",14,1211,120,347
"1292",14,1211,132,1
"1293",14,1212,120,16
"1294",14,1213,120,25
"1295",14,1214,1,168
"1296",14,1214,2,1837
"1297",14,1214,3,1264
"1298",14,1214,7,8
"1299",14,1214,120,549
"1300",14,1214,132,2
"1301",14,1215,1,5
"1302",14,1215,2,16
"1303",14,2705,1,1
"1304",14,2705,3,4
"1305",14,2705,4,4
"1306",14,2705,120,12
"1307",15,11,111,6
"1308",15,31,132,3
"1309",15,384,132,5
"1310",15,1181,1,22
"1311",15,1181,2,11
"1312",15,1181,3,29
"1313",15,1181,132,1
"1314",15,1182,3,9
"1315",15,1182,4,20
"1316",15,1182,5,9
"1317",15,1184,1,3
"1318",15,1184,2,7
"1319",15,1184,4,2
"1320",15,1185,1,251
"1321",15,1185,2,39
"1322",15,1185,3,2
"1323",15,1185,4,72
"1324",15,1185,132,3
"1325",15,1188,1,468
"1326",15,1188,2,284
"1327",15,1188,3,177
"1328",15,1188,4,163
"1329",15,1188,5,1140
"1330",15,1188,7,2
"1331",15,1188,120,1
"1332",15,1188,132,129
"1333",15,1189,1,23
"1334",15,1189,2,131
"1335",15,1189,3,15
"1336",15,1189,7,1
"1337",15,1189,132,1
"1338",15,1190,1,5182
"1339",15,1190,2,21857
"1340",15,1190,3,13650
"1341",15,1190,4,2356
"1342",15,1190,5,25396
"1343",15,1190,6,27
"1344",15,1190,7,45
"1345",15,1190,120,23
"1346",15,1190,132,46
"1347",15,1191,1,19
"1348",15,1191,2,6
"1349",15,1191,3,19
"1350",15,1191,4,31
"1351",15,1191,5,52
"1352",15,1191,7,1
"1353",15,1191,132,4
"1354",15,1193,1,225
"1355",15,1193,2,64
"1356",15,1193,3,265
"1357",15,1193,4,166
"1358",15,1193,7,9
"1359",15,1193,120,1
"1360",15,1193,132,9
"1361",15,1202,1,95
"1362",15,1202,2,24
"1363",15,1202,3,53
"1364",15,1202,4,279
"1365",15,1202,6,27
"1366",15,1202,7,9
"1367",15,1202,132,4
"1368",15,1203,1,555
"1369",15,1203,2,130
"1370",15,1203,3,32
"1371",15,1203,4,1793
"1372",15,1203,6,127
"1373",15,1203,7,20
"1374",15,1203,120,3
"1375",15,1203,132,35
"1376",15,1203,180,1
"1377",15,1207,1,1802
"1378",15,1207,2,98
"1379",15,1207,3,1788
"1380",15,1207,4,1344
"1381",15,1207,5,252
"1382",15,1207,7,6
"1383",15,1207,120,9
"1384",15,1209,1,773
"1385",15,1209,2,10
"1386",15,1209,3,5024
"1387",15,1209,6,41
"1388",15,1209,7,28
"1389",15,1209,120,10
"1390",15,1210,2,427
"1391",15,1210,3,325
"1392",15,1210,4,301
"1393",15,1210,7,26
"1394",15,1210,120,7
"1395",15,1211,1,39
"1396",15,1211,2,253
"1397",15,1211,3,1321
"1398",15,1211,6,1
"1399",15,1211,7,7
"1400",15,1211,120,3
"1401",15,1214,1,585
"1402",15,1214,2,3782
"1403",15,1214,3,4531
"1404",15,1214,7,14
"1405",15,1214,120,9
"1406",15,1214,132,2
"1407",15,1215,2,9
"1408",16,11,111,331
"1409",16,384,132,70
"1410",16,1180,120,1
"1411",16,1185,1,16
"1412",16,1185,3,1
"1413",16,1185,4,8
"1414",16,1185,120,2
"1415",16,1185,132,1
"1416",16,1188,1,49
"1417",16,1188,2,50
"1418",16,1188,3,21
"1419",16,1188,4,21
"1420",16,1188,5,202
"1421",16,1188,7,1
"1422",16,1188,132,9
"1423",16,1189,1,4
"1424",16,1189,2,25
"1425",16,1189,120,2
"1426",16,1190,1,12531
"1427",16,1190,2,17881
"1428",16,1190,3,9849
"1429",16,1190,4,2557
"1430",16,1190,5,48076
"1431",16,1190,6,3
"1432",16,1190,7,93
"1433",16,1190,120,851
"1434",16,1190,132,3
"1435",16,1193,1,36
"1436",16,1193,2,30
"1437",16,1193,3,123
"1438",16,1193,4,161
"1439",16,1193,7,3
"1440",16,1193,120,1
"1441",16,1193,132,1
"1442",16,1202,1,141
"1443",16,1202,2,13
"1444",16,1202,3,102
"1445",16,1202,4,259
"1446",16,1202,6,1
"1447",16,1202,7,18
"1448",16,1202,120,29
"1449",16,1203,1,201
"1450",16,1203,2,111
"1451",16,1203,3,29
"1452",16,1203,4,825
"1453",16,1203,6,28
"1454",16,1203,7,8
"1455",16,1203,120,47
"1456",16,1203,132,5
"1457",16,1207,1,607
"1458",16,1207,2,18
"1459",16,1207,3,624
"1460",16,1207,4,1877
"1461",16,1207,5,162
"1462",16,1207,7,1
"1463",16,1207,120,47
"1464",16,1208,2,1
"1465",16,1208,4,6
"1466",16,1208,6,1
"1467",16,1208,120,1
"1468",16,1209,1,304
"1469",16,1209,3,569
"1470",16,1209,6,1
"1471",16,1209,7,6
"1472",16,1209,120,40
"1473",16,1210,2,1922
"1474",16,1210,3,95
"1475",16,1210,4,455
"1476",16,1210,7,28
"1477",16,1210,120,82
"1478",16,1211,1,69
"1479",16,1211,2,1040
"1480",16,1211,3,2834
"1481",16,1211,6,12
"1482",16,1211,7,21
"1483",16,1211,120,142
"1484",16,1214,1,915
"1485",16,1214,2,2344
"1486",16,1214,3,4748
"1487",16,1214,7,16
"1488",16,1214,120,229
"1489",16,1214,132,1
"1490",17,11,111,947
"1491",17,31,132,6589
"1492",17,395,1,1114
"1493",17,395,2,395
"1494",17,395,7,4
"1495",17,395,120,7
"1496",17,395,132,1
"1497",17,1111,132,94
"1498",17,1114,1,2770
"1499",17,1114,2,9
"1500",17,1114,3,3005
"1501",17,1114,4,298
"1502",17,1114,5,1
"1503",17,1114,120,4
"1504",17,1114,132,1124
"1505",17,1115,1,56
"1506",17,1118,1,87
"1507",17,1118,2,2
"1508",17,1118,3,5
"1509",17,1118,4,10
"1510",17,1118,132,4
"1511",17,1120,1,1880
"1512",17,1120,2,1560
"1513",17,1120,3,50336
"1514",17,1120,4,112
"1515",17,1120,5,8
"1516",17,1120,120,526
"1517",17,1120,132,1494
"1518",17,1124,1,48
"1519",17,1124,2,12
"1520",17,1124,3,1183
"1521",17,1124,7,21
"1522",17,1124,132,26
"1523",17,1126,2,15
"1524",17,1126,3,5
"1525",17,1128,1,24
"1526",17,1128,2,31
"1527",17,1128,3,171
"1528",17,1128,6,1272
"1529",17,1128,7,1
"1530",17,1128,120,55
"1531",17,1128,132,50
"1532",17,1129,2,3
"1533",17,1129,3,17
"1534",17,1129,6,17
"1535",17,1130,2,11
"1536",17,1130,132,2
"1537",17,1131,1,191
"1538",17,1131,2,15
"1539",17,1131,5,773
"1540",17,1131,120,17
"1541",17,1131,132,8
"1542",17,1132,1,113
"1543",17,1132,2,30
"1544",17,1132,4,793
"1545",17,1132,132,130
"1546",17,1133,3,19
"1547",17,1133,4,1
"1548",17,1135,1,4426
"1549",17,1135,3,205
"1550",17,1135,120,4
"1551",17,1135,132,120
"1552",17,1137,1,29
"1553",17,1137,3,24
"1554",17,1137,4,276
"1555",17,1137,6,2
"1556",17,1137,120,2
"1557",17,1137,132,13
"1558",17,1139,1,384
"1559",17,1139,2,365
"1560",17,1139,3,11054
"1561",17,1139,7,22
"1562",17,1139,120,51
"1563",17,1139,132,283
"1564",17,1140,1,786
"1565",17,1140,2,438
"1566",17,1140,3,4007
"1567",17,1140,4,2053
"1568",17,1140,7,51
"1569",17,1140,120,86
"1570",17,1140,132,2722
"1571",17,1141,3,21
"1572",17,1141,132,17
"1573",17,1142,1,12
"1574",17,1142,2,15
"1575",17,1142,3,10
"1576",17,2715,1,38
"1577",17,2715,2,27
"1578",17,2715,3,537
"1579",17,2715,4,539
"1580",17,2715,5,108
"1581",17,2715,6,6
"1582",17,2715,120,4
"1583",17,2715,132,39
"1584",18,11,111,12
"1585",18,31,132,96
"1586",18,381,1,373
"1587",18,381,3,7
"1588",18,381,6,176
"1589",18,381,7,3
"1590",18,381,132,91
"1591",18,384,120,3
"1592",18,384,132,1153
"1593",18,1181,1,102
"1594",18,1181,2,27
"1595",18,1181,3,22
"1596",18,1181,132,17
"1597",18,1182,1,5
"1598",18,1182,2,5
"1599",18,1182,3,5
"1600",18,1182,4,12
"1601",18,1182,120,28
"1602",18,1185,1,709
"1603",18,1185,2,17
"1604",18,1185,3,4
"1605",18,1185,120,743
"1606",18,1185,132,31
"1607",18,1188,1,2038
"1608",18,1188,2,944
"1609",18,1188,3,332
"1610",18,1188,4,274
"1611",18,1188,5,2999
"1612",18,1188,7,3
"1613",18,1188,120,25
"1614",18,1188,132,153
"1615",18,1189,1,303
"1616",18,1189,2,327
"1617",18,1189,3,27
"1618",18,1189,7,1
"1619",18,1189,120,14
"1620",18,1189,132,63
"1621",18,1190,1,8823
"1622",18,1190,2,21722
"1623",18,1190,3,15368
"1624",18,1190,4,290
"1625",18,1190,5,7773
"1626",18,1190,6,130
"1627",18,1190,7,104
"1628",18,1190,120,8225
"1629",18,1190,132,494
"1630",18,1191,1,231
"1631",18,1191,2,11
"1632",18,1191,3,84
"1633",18,1191,4,153
"1634",18,1191,5,97
"1635",18,1191,132,36
"1636",18,1193,1,2577
"1637",18,1193,2,1922
"1638",18,1193,3,3164
"1639",18,1193,4,1502
"1640",18,1193,7,5
"1641",18,1193,120,35
"1642",18,1193,132,201
"1643",18,1196,3,3
"1644",18,1196,6,56
"1645",18,1196,7,5
"1646",18,1196,120,4
"1647",18,1196,132,104
"1648",18,1197,1,130
"1649",18,1197,2,55
"1650",18,1197,6,18
"1651",18,1197,7,5
"1652",18,1197,132,17
"1653",18,1202,1,5
"1654",18,1202,2,1
"1655",18,1202,3,15
"1656",18,1202,4,27
"1657",18,1202,6,1
"1658",18,1202,120,1
"1659",18,1202,132,5
"1660",18,1203,1,802
"1661",18,1203,2,382
"1662",18,1203,3,47
"1663",18,1203,4,1586
"1664",18,1203,7,9
"1665",18,1203,120,513
"1666",18,1203,132,210
"1667",18,1203,180,1
"1668",18,1204,1,9
"1669",18,1204,2,13
"1670",18,1204,3,7
"1671",18,1204,7,1
"1672",18,1204,120,1
"1673",18,1205,120,1
"1674",18,1207,1,5210
"1675",18,1207,2,160
"1676",18,1207,3,2626
"1677",18,1207,4,932
"1678",18,1207,5,235
"1679",18,1207,7,37
"1680",18,1207,120,5862
"1681",18,1207,132,5
"1682",18,1208,120,1
"1683",18,1209,1,436
"1684",18,1209,2,11
"1685",18,1209,3,1437
"1686",18,1209,6,1
"1687",18,1209,7,14
"1688",18,1209,120,2608
"1689",18,1209,132,186
"1690",18,1210,2,11
"1691",18,1210,3,3
"1692",18,1210,4,11
"1693",18,1210,7,1
"1694",18,1210,120,520
"1695",18,1210,132,2
"1696",18,1211,1,154
"1697",18,1211,2,934
"1698",18,1211,3,2087
"1699",18,1211,6,24
"1700",18,1211,7,44
"1701",18,1211,120,553
"1702",18,1212,120,7
"1703",18,1213,120,7
"1704",18,1214,1,844
"1705",18,1214,2,3192
"1706",18,1214,3,1196
"1707",18,1214,7,18
"1708",18,1214,120,945
"1709",18,1214,132,39
"1710",18,1215,1,72
"1711",18,1215,2,622
"1712",18,1215,7,8
"1713",18,1215,120,5
"1714",18,1215,132,36
"1715",18,2705,132,11
"1716",19,11,111,64
"1717",19,31,132,1521
"1718",19,384,120,25
"1719",19,384,132,44
"1720",19,1111,132,26
"1721",19,1114,1,202
"1722",19,1114,2,3
"1723",19,1114,3,817
"1724",19,1114,4,41
"1725",19,1114,120,26
"1726",19,1114,132,146
"1727",19,1116,2,2
"1728",19,1119,1,1
"1729",19,1119,2,1
"1730",19,1120,1,1745
"1731",19,1120,2,3616
"1732",19,1120,3,31530
"1733",19,1120,4,177
"1734",19,1120,5,78
"1735",19,1120,120,1147
"1736",19,1120,132,409
"1737",19,1128,3,13
"1738",19,1128,6,52
"1739",19,1128,7,5
"1740",19,1128,120,10
"1741",19,1129,1,1
"1742",19,1129,3,7
"1743",19,1129,6,1
"1744",19,1129,7,2
"1745",19,1129,120,1
"1746",19,1131,1,78
"1747",19,1131,5,51
"1748",19,1131,7,12
"1749",19,1131,120,68
"1750",19,1131,132,1
"1751",19,1132,1,12
"1752",19,1132,2,35
"1753",19,1132,4,95
"1754",19,1132,132,10
"1755",19,1133,3,437
"1756",19,1133,4,74
"1757",19,1133,5,8
"1758",19,1133,120,4
"1759",19,1135,1,8950
"1760",19,1135,2,200
"1761",19,1135,3,88
"1762",19,1135,120,90
"1763",19,1135,132,26
"1764",19,1135,180,2
"1765",19,1139,1,78
"1766",19,1139,2,6
"1767",19,1139,3,186
"1768",19,1139,7,6
"1769",19,1139,120,45
"1770",19,1139,132,1
"1771",19,1140,3,21
"1772",19,1140,4,5
"1773",19,1140,132,88
"1774",19,1141,3,1
"1775",19,1143,2,66
"1776",19,1143,7,6
"1777",19,1143,120,53
"1778",19,1180,120,1
"1779",19,1182,1,521
"1780",19,1182,2,161
"1781",19,1182,3,1580
"1782",19,1182,4,1055
"1783",19,1182,5,39
"1784",19,1182,120,220
"1785",19,1182,132,160
"1786",19,1184,1,4056
"1787",19,1184,2,133
"1788",19,1184,3,20
"1789",19,1184,4,1
"1790",19,1184,120,128
"1791",19,1184,132,3
"1792",19,1185,1,653
"1793",19,1185,2,20
"1794",19,1185,3,2
"1795",19,1185,4,1
"1796",19,1185,120,419
"1797",19,1188,1,2
"1798",19,1188,2,3
"1799",19,1188,3,4
"1800",19,1188,4,1
"1801",19,1188,120,1
"1802",19,1190,1,136
"1803",19,1190,2,1111
"1804",19,1190,3,1530
"1805",19,1190,4,18
"1806",19,1190,5,184
"1807",19,1190,120,876
"1808",19,1190,132,1
"1809",19,1196,1,1
"1810",19,1196,3,6
"1811",19,1196,6,60
"1812",19,1196,7,5
"1813",19,1196,120,69
"1814",19,1196,132,98
"1815",19,1197,1,4
"1816",19,1197,2,18
"1817",19,1197,132,7
"1818",19,1202,1,25
"1819",19,1202,2,37
"1820",19,1202,3,47
"1821",19,1202,4,25
"1822",19,1202,7,4
"1823",19,1202,120,31
"1824",19,1203,1,282
"1825",19,1203,2,254
"1826",19,1203,3,6
"1827",19,1203,4,1316
"1828",19,1203,120,762
"1829",19,1205,3,22
"1830",19,1205,4,32
"1831",19,1205,5,10
"1832",19,1205,6,2
"1833",19,1207,1,5221
"1834",19,1207,2,21
"1835",19,1207,3,2593
"1836",19,1207,4,515
"1837",19,1207,5,1
"1838",19,1207,120,1465
"1839",19,1208,2,5
"1840",19,1208,4,62
"1841",19,1208,120,128
"1842",19,1209,1,5908
"1843",19,1209,2,35
"1844",19,1209,3,24301
"1845",19,1209,7,247
"1846",19,1209,120,15232
"1847",19,1209,132,1348
"1848",19,1210,2,4
"1849",19,1210,3,32
"1850",19,1210,4,62
"1851",19,1210,120,20
"1852",19,1210,132,2
"1853",19,1211,1,3
"1854",19,1211,2,45
"1855",19,1211,3,332
"1856",19,1211,120,465
"1857",19,1211,132,2
"1858",19,1212,120,3
"1859",19,1213,120,3
"1860",19,1214,1,294
"1861",19,1214,2,1253
"1862",19,1214,3,76
"1863",19,1214,7,35
"1864",19,1214,120,574
"1865",19,1214,132,294
"1866",19,2705,1,112
"1867",19,2705,3,102
"1868",19,2705,4,37
"1869",19,2705,5,5
"1870",19,2705,6,1
"1871",19,2705,7,2
"1872",19,2705,120,33
"1873",19,2705,132,28
"1874",19,2715,3,17
"1875",19,2715,4,1
"1876",19,2715,120,2
"1877",20,11,111,5
"1878",20,384,132,12
"1879",20,1185,1,7
"1880",20,1185,2,2
"1881",20,1185,120,1
"1882",20,1188,1,3
"1883",20,1188,2,2
"1884",20,1188,3,1
"1885",20,1188,4,2
"1886",20,1188,5,9
"1887",20,1189,1,1
"1888",20,1189,2,8
"1889",20,1190,1,1518
"1890",20,1190,2,18834
"1891",20,1190,3,7086
"1892",20,1190,4,858
"1893",20,1190,5,37618
"1894",20,1190,6,81
"1895",20,1190,7,36
"1896",20,1190,120,2752
"1897",20,1190,132,8
"1898",20,1193,1,28
"1899",20,1193,2,65
"1900",20,1193,3,208
"1901",20,1193,4,26
"1902",20,1193,7,6
"1903",20,1193,120,3
"1904",20,1202,1,80
"1905",20,1202,2,7
"1906",20,1202,3,23
"1907",20,1202,4,176
"1908",20,1202,7,10
"1909",20,1202,120,30
"1910",20,1202,132,1
"1911",20,1203,1,2197
"1912",20,1203,2,172
"1913",20,1203,3,30
"1914",20,1203,4,2719
"1915",20,1203,6,5
"1916",20,1203,7,10
"1917",20,1203,120,347
"1918",20,1207,1,87
"1919",20,1207,2,21
"1920",20,1207,3,257
"1921",20,1207,4,434
"1922",20,1207,5,71
"1923",20,1207,120,56
"1924",20,1208,2,10
"1925",20,1208,6,3
"1926",20,1209,1,201
"1927",20,1209,2,4
"1928",20,1209,3,175
"1929",20,1209,6,1
"1930",20,1209,7,1
"1931",20,1209,120,18
"1932",20,1210,2,265
"1933",20,1210,3,18
"1934",20,1210,4,333
"1935",20,1210,7,14
"1936",20,1210,120,24
"1937",20,1211,1,273
"1938",20,1211,2,21496
"1939",20,1211,3,14304
"1940",20,1211,6,74
"1941",20,1211,7,81
"1942",20,1211,120,1276
"1943",20,1211,132,2
"1944",20,1214,1,207
"1945",20,1214,2,1161
"1946",20,1214,3,636
"1947",20,1214,7,13
"1948",20,1214,120,122
"1949",20,2705,132,15
"1950",21,11,111,7
"1951",21,31,132,35
"1952",21,384,132,174
"1953",21,1180,120,4
"1954",21,1185,1,505
"1955",21,1185,2,14
"1956",21,1185,3,17
"1957",21,1185,4,19
"1958",21,1185,7,7
"1959",21,1185,120,20
"1960",21,1188,3,2
"1961",21,1188,5,1
"1962",21,1188,120,7
"1963",21,1189,2,1
"1964",21,1190,1,1443
"1965",21,1190,2,16085
"1966",21,1190,3,6497
"1967",21,1190,4,930
"1968",21,1190,5,37648
"1969",21,1190,6,9
"1970",21,1190,7,7
"1971",21,1190,120,6690
"1972",21,1190,132,5
"1973",21,1193,1,9
"1974",21,1193,2,7
"1975",21,1193,3,52
"1976",21,1193,4,40
"1977",21,1193,120,1
"1978",21,1202,1,118
"1979",21,1202,2,3
"1980",21,1202,3,19
"1981",21,1202,4,130
"1982",21,1202,120,53
"1983",21,1202,132,1
"1984",21,1202,180,1
"1985",21,1203,1,2609
"1986",21,1203,2,325
"1987",21,1203,3,24
"1988",21,1203,4,2105
"1989",21,1203,6,13
"1990",21,1203,7,6
"1991",21,1203,120,681
"1992",21,1203,132,1
"1993",21,1207,1,1872
"1994",21,1207,2,28
"1995",21,1207,3,902
"1996",21,1207,4,2197
"1997",21,1207,5,202
"1998",21,1207,7,12
"1999",21,1207,120,193
"2000",21,1208,4,6
"2001",21,1208,6,1
"2002",21,1208,120,8
"2003",21,1209,1,2356
"2004",21,1209,2,2
"2005",21,1209,3,1373
"2006",21,1209,7,7
"2007",21,1209,120,447
"2008",21,1209,132,493
"2009",21,1210,2,1111
"2010",21,1210,3,75
"2011",21,1210,4,361
"2012",21,1210,7,2
"2013",21,1210,120,109
"2014",21,1210,132,1
"2015",21,1211,1,253
"2016",21,1211,2,10121
"2017",21,1211,3,4197
"2018",21,1211,6,6
"2019",21,1211,7,37
"2020",21,1211,120,1307
"2021",21,1211,132,2
"2022",21,1212,120,5
"2023",21,1214,1,222
"2024",21,1214,2,1707
"2025",21,1214,3,3316
"2026",21,1214,7,8
"2027",21,1214,120,863
"2028",21,1214,132,29
"2029",21,2705,132,4
"2030",22,11,111,25
"2031",22,384,120,13
"2032",22,384,132,55
"2033",22,1185,1,31
"2034",22,1185,2,3
"2035",22,1185,3,9
"2036",22,1185,4,2
"2037",22,1185,120,29
"2038",22,1188,3,2
"2039",22,1188,4,3
"2040",22,1188,5,5
"2041",22,1189,2,46
"2042",22,1190,1,5534
"2043",22,1190,2,19183
"2044",22,1190,3,4171
"2045",22,1190,4,375
"2046",22,1190,5,23050
"2047",22,1190,6,106
"2048",22,1190,7,31
"2049",22,1190,120,5344
"2050",22,1190,132,1
"2051",22,1193,2,3
"2052",22,1193,3,76
"2053",22,1193,4,3
"2054",22,1193,120,2
"2055",22,1202,1,57
"2056",22,1202,2,4
"2057",22,1202,3,18
"2058",22,1202,4,93
"2059",22,1202,7,14
"2060",22,1202,120,154
"2061",22,1202,132,8
"2062",22,1203,1,382
"2063",22,1203,2,117
"2064",22,1203,3,23
"2065",22,1203,4,1049
"2066",22,1203,7,10
"2067",22,1203,120,309
"2068",22,1205,3,1
"2069",22,1205,120,1
"2070",22,1207,1,286
"2071",22,1207,2,13
"2072",22,1207,3,266
"2073",22,1207,4,98
"2074",22,1207,5,14
"2075",22,1207,7,1
"2076",22,1207,120,915
"2077",22,1208,2,65
"2078",22,1208,4,21
"2079",22,1208,6,30
"2080",22,1208,7,3
"2081",22,1208,120,1
"2082",22,1208,132,3
"2083",22,1209,1,212
"2084",22,1209,2,1
"2085",22,1209,3,420
"2086",22,1209,6,1
"2087",22,1209,7,26
"2088",22,1209,120,608
"2089",22,1209,132,133
"2090",22,1210,2,271
"2091",22,1210,3,1
"2092",22,1210,4,222
"2093",22,1210,7,19
"2094",22,1210,120,525
"2095",22,1211,1,84
"2096",22,1211,2,2780
"2097",22,1211,3,2040
"2098",22,1211,6,7
"2099",22,1211,7,132
"2100",22,1211,120,1657
"2101",22,1212,120,2
"2102",22,1214,1,343
"2103",22,1214,2,1621
"2104",22,1214,3,1798
"2105",22,1214,7,13
"2106",22,1214,120,1465
"2107",22,1214,132,24
"2108",22,2705,132,1
"2109",23,11,111,371
"2110",23,384,132,32
"2111",23,1180,120,3
"2112",23,1185,1,398
"2113",23,1185,2,5
"2114",23,1185,4,1
"2115",23,1185,120,17
"2116",23,1190,1,13107
"2117",23,1190,2,16755
"2118",23,1190,3,12332
"2119",23,1190,4,869
"2120",23,1190,5,24113
"2121",23,1190,6,42
"2122",23,1190,7,2443
"2123",23,1190,120,1100
"2124",23,1190,132,13
"2125",23,1193,3,1
"2126",23,1193,4,1
"2127",23,1202,1,361
"2128",23,1202,2,50
"2129",23,1202,3,137
"2130",23,1202,4,300
"2131",23,1202,6,1
"2132",23,1202,7,34
"2133",23,1202,120,14
"2134",23,1202,132,11
"2135",23,1203,1,3280
"2136",23,1203,2,673
"2137",23,1203,3,8
"2138",23,1203,4,1559
"2139",23,1203,6,21
"2140",23,1203,7,57
"2141",23,1203,120,131
"2142",23,1203,132,53
"2143",23,1207,1,1981
"2144",23,1207,3,230
"2145",23,1207,4,440
"2146",23,1207,5,4
"2147",23,1207,7,83
"2148",23,1207,120,69
"2149",23,1208,2,9
"2150",23,1208,4,16
"2151",23,1208,6,5
"2152",23,1208,120,2
"2153",23,1208,132,2
"2154",23,1209,1,4799
"2155",23,1209,2,4
"2156",23,1209,3,5855
"2157",23,1209,6,1
"2158",23,1209,7,253
"2159",23,1209,120,484
"2160",23,1209,132,96
"2161",23,1210,1,16
"2162",23,1210,2,3952
"2163",23,1210,3,610
"2164",23,1210,4,944
"2165",23,1210,7,85
"2166",23,1210,120,158
"2167",23,1210,132,1
"2168",23,1211,1,154
"2169",23,1211,2,8955
"2170",23,1211,3,3844
"2171",23,1211,7,64
"2172",23,1211,120,441
"2173",23,1214,1,1770
"2174",23,1214,2,2944
"2175",23,1214,3,2250
"2176",23,1214,7,180
"2177",23,1214,120,209
"2178",23,1214,132,28
"2179",23,2705,132,1
"2180",24,11,111,79
"2181",24,31,132,14
"2182",24,384,132,79
"2183",24,1180,120,29
"2184",24,1180,132,11
"2185",24,1185,1,73
"2186",24,1185,2,9
"2187",24,1185,3,1
"2188",24,1185,4,1
"2189",24,1185,120,72
"2190",24,1188,5,1
