"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"109","All Transitions","11270_15",0.1252672,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",5,0.843137255,72451,3.3,9075.7339072
"110","All Transitions","11270_16_23_24_25",0.1241012,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",21,0.843137255,7269,0.3,902.0916228
"111","All Transitions","11350_15_28",0.0619654,"Inter-Mountain Basins Semi-Desert Grassland",14,0.82745098,16463,0.8,1020.1363802
"112","All Transitions","11350_16_23_24",0.0599554,"Inter-Mountain Basins Semi-Desert Grassland",24,0.82745098,3901,0.2,233.8860154
"113","All Transitions","11450_22_24_28",0.0308498,"Rocky Mountain Subalpine-Montane Mesic Meadow",48,1,43,0,1.3265414
"114","All Transitions","11460_15_16_23_24_25_28",0.1482314,"Southern Rocky Mountain Montane-Subalpine Grassland",7,0.698039216,50568,2.3,7495.7654352
"115","All Transitions","11530_16_23_24_25_27",0.0183694,"Inter-Mountain Basins Greasewood Flat",49,0.882352941,8,0,0.1469552
"116","All Transitions","11550_15",0.0821788,"North American Warm Desert Riparian Systems",64,0.458823529,40,0,3.287152
"117","All Transitions","11552_13_14_15",0.1210242,"North American Warm Desert Riparian Systems - Stringers",29,0.458823529,1642,0.1,198.7217364
"118","All Transitions","11590_15",0.3580462,"Rocky Mountain Montane Riparian Systems",4,0.364705882,126933,5.8,45447.8783046
"119","All Transitions","11590_16_23_24_26",0.4149928,"Rocky Mountain Montane Riparian Systems",50,0.364705882,589,0,244.4307592
"120","All Transitions","11600_15_28",0.4070216,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",65,0.654901961,584,0,237.7006144
"121","Alternative Succession","10160_15_28",0.0076906,"Colorado Plateau Pinyon-Juniper Woodland",15,0.4,12555,0.6,96.555483
"122","Alternative Succession","10160_16_23_24_25",0.007569,"Colorado Plateau Pinyon-Juniper Woodland",25,0.4,2137,0.1,16.174953
"123","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",6,0.517647059,61191,2.8,383.8144284
"124","Alternative Succession","10230_14_15_24_25",0.0062724,"Madrean Encinal",35,0.517647059,19,0,0.1191756
"125","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",3,0.117647059,141351,6.5,871.0614024
"126","Alternative Succession","10240_14_15_24",0.0061624,"Madrean Lower Montane Pine-Oak Forest and Woodland",36,0.117647059,88,0,0.5422912
"127","Alternative Succession","10260_15",0.0001018,"Madrean Upper Montane Conifer-Oak Forest and Woodland",54,0.223529412,50,0,0.00509
"128","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",12,1,21726,1,5.1143004
"129","Alternative Succession","10510_15_16_17_22_23_24_25",0.0002354,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",38,1,26,0,0.0061204
"130","Alternative Succession","10520_15",0.0111678,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",16,0.901960784,10168,0.5,113.5541904
"131","Alternative Succession","10520_16_23_24",0.0110482,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",39,0.901960784,0,0,0
"132","Alternative Succession","10540_15_25",0.0020834,"Southern Rocky Mountain Ponderosa Pine Woodland",1,0,1277151,58.4,2660.8163934
"133","Alternative Succession","10540_16_23_24",0.0077474,"Southern Rocky Mountain Ponderosa Pine Woodland",9,0,30279,1.4,234.5835246
"134","Alternative Succession","10550_15_28",0.0048118,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",28,0.745098039,1924,0.1,9.2579032
"135","Alternative Succession","10560_15_28",0.00478,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",55,0,6,0,0.02868
"136","Alternative Succession","10610_15_25",0.0012578,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",13,0,19740,0.9,24.828972
"137","Alternative Succession","10640_15_16_17_23_24_27_28",0.002557,"Colorado Plateau Mixed Low Sagebrush Shrubland",40,0.843137255,300,0,0.7671
"138","Alternative Succession","10780_16_23_24_25",0.014699,"Colorado Plateau Blackbrush-Mormon-tea Shrubland",41,0.811764706,5,0,0.073495
"139","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",26,0.478431373,1560,0.1,10.543416
"140","Alternative Succession","10810_15_16_23_24_28",0.0067586,"Inter-Mountain Basins Mixed Salt Desert Scrub",57,0.478431373,127,0,0.8583422
"141","Alternative Succession","11040_23_24",0.0037492,"Mogollon Chaparral",27,0.82745098,2187,0.1,8.1995004
"142","Alternative Succession","11170_13_15_28",0.0028922,"Southern Rocky Mountain Ponderosa Pine Savanna",2,0,185004,8.5,535.0685688
"143","Alternative Succession","11170_16_23_24",0.0013274,"Southern Rocky Mountain Ponderosa Pine Savanna",23,0,3803,0.2,5.0481022
"144","Alternative Succession","11270_15",0.0021546,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",5,0.843137255,72451,3.3,156.1029246
"145","Alternative Succession","11270_16_23_24_25",0.0019652,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",21,0.843137255,7269,0.3,14.2850388
"146","Competition or Maintenance","10160_15_28",0.0034882,"Colorado Plateau Pinyon-Juniper Woodland",15,0.4,12555,0.6,43.794351
"147","Competition or Maintenance","10160_16_23_24_25",0.0037272,"Colorado Plateau Pinyon-Juniper Woodland",25,0.4,2137,0.1,7.9650264
"148","Competition or Maintenance","10260_15",0.0014262,"Madrean Upper Montane Conifer-Oak Forest and Woodland",54,0.223529412,50,0,0.07131
"149","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",12,1,21726,1,41.7008844
"150","Competition or Maintenance","10510_15_16_17_22_23_24_25",0.0019194,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",38,1,26,0,0.0499044
"151","Competition or Maintenance","10550_15_28",0.000448,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",28,0.745098039,1924,0.1,0.861952
"152","Competition or Maintenance","10560_15_28",0.000436,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",55,0,6,0,0.002616
"153","Competition or Maintenance","11040_23_24",0.0118994,"Mogollon Chaparral",27,0.82745098,2187,0.1,26.0239878
"154","Competition or Maintenance","11460_15_16_23_24_25_28",0.0482026,"Southern Rocky Mountain Montane-Subalpine Grassland",7,0.698039216,50568,2.3,2437.5090768
"155","Insect or Disease","10110_15",0.0018518,"Rocky Mountain Aspen Forest and Woodland",52,0.450980392,250,0,0.46295
"156","Insect or Disease","10160_15_28",0.0058672,"Colorado Plateau Pinyon-Juniper Woodland",15,0.4,12555,0.6,73.662696
"157","Insect or Disease","10160_16_23_24_25",0.0035028,"Colorado Plateau Pinyon-Juniper Woodland",25,0.4,2137,0.1,7.4854836
"158","Insect or Disease","10190_15",0.002891,"Great Basin Pinyon-Juniper Woodland",53,0,40,0,0.11564
"159","Insect or Disease","10260_15",0.0080588,"Madrean Upper Montane Conifer-Oak Forest and Woodland",54,0.223529412,50,0,0.40294
"160","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",12,1,21726,1,167.4596628
"161","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",38,1,26,0,0.2004028
"162","Insect or Disease","10520_15",0.0122,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",16,0.901960784,10168,0.5,124.0496
"163","Insect or Disease","10520_16_23_24",0.012166,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",39,0.901960784,0,0,0
"164","Insect or Disease","10540_15_25",0.0004576,"Southern Rocky Mountain Ponderosa Pine Woodland",1,0,1277151,58.4,584.4242976
"165","Insect or Disease","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",9,0,30279,1.4,88.1300574
"166","Insect or Disease","10550_15_28",0.0015914,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",28,0.745098039,1924,0.1,3.0618536
"167","Insect or Disease","10560_15_28",0.0015386,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",55,0,6,0,0.0092316
"168","Insect or Disease","10610_15_25",0.0003252,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",13,0,19740,0.9,6.419448
"169","Insect or Disease","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",23,0,3803,0.2,3.0598938
"170","Insect or Disease","11250_6_12_13_15_16_17_18_23_24_25_28",0.0175626,"Inter-Mountain Basins Big Sagebrush Steppe",31,0.874509804,180,0,3.161268
"171","Insect or Disease","11270_15",0.0136456,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",5,0.843137255,72451,3.3,988.6373656
"172","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",21,0.843137255,7269,0.3,94.3196364
"173","Mixed Fire","10110_15",0.0005872,"Rocky Mountain Aspen Forest and Woodland",52,0.450980392,250,0,0.1468
"174","Mixed Fire","10160_15_28",0.0052476,"Colorado Plateau Pinyon-Juniper Woodland",15,0.4,12555,0.6,65.883618
"175","Mixed Fire","10160_16_23_24_25",0.0050886,"Colorado Plateau Pinyon-Juniper Woodland",25,0.4,2137,0.1,10.8743382
"176","Mixed Fire","10190_15",0.0029642,"Great Basin Pinyon-Juniper Woodland",53,0,40,0,0.118568
"177","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",6,0.517647059,61191,2.8,322.660143
"178","Mixed Fire","10230_14_15_24_25",0.005273,"Madrean Encinal",35,0.517647059,19,0,0.100187
"179","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",3,0.117647059,141351,6.5,726.6006804
"180","Mixed Fire","10240_14_15_24",0.0051404,"Madrean Lower Montane Pine-Oak Forest and Woodland",36,0.117647059,88,0,0.4523552
