"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"31",404,138926,10780,15,"10780_15","Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrubland",282,-9999,-9999,282,100,-9999,-9999,"V-A",52,155,207,0.203922,0.607843,0.811765,30896,0.4
"32",1114,130392,10160,24,"10160_16_23_24_25","Colorado Plateau Pinyon-Juniper Woodland","Conifer",435,195,2265,127,29,65,6,"III-B",205,170,102,0.803922,0.666667,0.4,28998,0.4
"33",1135,125768,11170,24,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333,0,27970,0.4
"34",1189,120938,10520,15,"10520_15","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",186,90,72,33,18,37,45,"I-C",115,149,230,0.45098,0.584314,0.901961,26896,0.4
"35",1196,145569,10810,15,"10810_15_16_23_24_28","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",616,-9999,-9999,616,100,-9999,-9999,"V-B",245,202,122,0.960784,0.792157,0.478431,32374,0.4
"36",1197,133216,10820,15,"10820_12_15_16_17_23_24","Mojave Mid-Elevation Mixed Desert Scrub","Shrubland",815,-9999,-9999,815,100,-9999,-9999,"V-B",216,6,73,0.847059,0.023529,0.286275,29627,0.4
"37",397,101342,11080,24,"11080_4_5_13_14_15_24_25","Sonora-Mojave Semi-Desert Chaparral","Shrubland",81,-9999,-9999,81,100,-9999,-9999,"IV-A",255,197,173,1,0.772549,0.678431,22538,0.3
"38",1111,107704,10010,24,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098,23953,0.3
"39",1129,100818,10930,24,"10930_13_15_16_23_24_28","Southern Colorado Plateau Sand Shrubland","Shrubland",220,-9999,-9999,220,100,-9999,-9999,"V-A",134,219,24,0.52549,0.858824,0.094118,22421,0.3
"40",1206,87386,11160,15,"11160_15_25","Madrean Juniper Savanna","Conifer",136,208,106,46,34,22,44,"III-A",207,157,143,0.811765,0.615686,0.560784,19434,0.3
"41",11,63216,11,0,"0","Open Water","Open Water",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",0,0,255,0,0,1,14059,0.2
"42",1133,70670,11150,24,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537255,0.439216,0.266667,15717,0.2
"43",1212,53146,11550,15,"11550_15","North American Warm Desert Riparian Systems","Riparian",777,83,-9999,75,10,90,-9999,"III-A",123,160,117,0.482353,0.627451,0.458824,11819,0.2
"44",2714,60634,10803,24,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,-9999,-9999,151,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,13485,0.2
"45",398,23267,10870,24,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,-9999,-9999,329,100,-9999,-9999,"V-A",52,154,184,0.203922,0.603922,0.721569,5174,0.1
"46",403,32996,10640,15,"10640_15_16_17_23_24_27_28","Colorado Plateau Mixed Low Sagebrush Shrubland","Shrubland",239,119,-9999,79,33,67,-9999,"III-A",158,170,215,0.619608,0.666667,0.843137,7338,0.1
"47",1180,31242,10040,15,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,242,189,1,0.94902,0.741176,6948,0.1
"48",1194,24360,10770,15,"10770_15","Chihuahuan Succulent Desert Scrub","Shrubland",347,-9999,-9999,347,100,-9999,-9999,"V-A",232,127,105,0.909804,0.498039,0.411765,5418,0.1
"49",1198,34548,10870,15,"10870_4_6_12_13_14_15_17_24_25","Sonora-Mojave Creosotebush-White Bursage Desert Scrub","Shrubland",329,-9999,-9999,329,100,-9999,-9999,"V-A",52,154,184,0.203922,0.603922,0.721569,7683,0.1
"50",1205,23106,11150,15,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537255,0.439216,0.266667,5139,0.1
"51",1215,30026,11600,15,"11600_15_28","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",273,-9999,80,62,23,-9999,77,"III-A",49,165,167,0.192157,0.647059,0.654902,6678,0.1
"52",2704,18410,10803,15,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,-9999,-9999,151,100,-9999,-9999,"IV-B",255,190,232,1,0.745098,0.909804,4094,0.1
"53",381,1255,11250,15,"11250_6_12_13_15_16_17_18_23_24_25_28","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",117,-9999,-9999,117,100,-9999,-9999,"IV-B",255,115,223,1,0.45098,0.87451,279,0
"54",384,5272,10060,15,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,255,190,1,1,0.745098,1172,0
"55",399,368,11261,24,"11261_16_23_24","Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush","Shrubland",49,-9999,-9999,49,100,-9999,-9999,"IV-A",230,0,169,0.901961,0,0.662745,82,0
"56",402,3252,10950,15,"10950_15","Apacherian-Chihuahuan Mesquite Upland Scrub","Shrubland",10,-9999,138,9,93,-9999,7,"II-B",255,56,132,1,0.219608,0.517647,723,0
"57",405,25,11080,15,"11080_4_5_13_14_15_24_25","Sonora-Mojave Semi-Desert Chaparral","Shrubland",81,-9999,-9999,81,100,-9999,-9999,"IV-A",255,197,173,1,0.772549,0.678431,6,0
"58",406,1627,10930,15,"10930_13_15_16_23_24_28","Southern Colorado Plateau Sand Shrubland","Shrubland",220,-9999,-9999,220,100,-9999,-9999,"V-A",134,219,24,0.52549,0.858824,0.094118,362,0
"59",1112,1644,10040,24,"10040","North American Warm Desert Sparsely Vegetated Systems","Sparse",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",255,242,189,1,0.94902,0.741176,366,0
"60",1115,1597,10230,24,"10230_14_15_24_25","Madrean Encinal","Conifer",125,191,33,23,18,13,69,"I-C",0,167,132,0,0.654902,0.517647,355,0
"61",1116,975,10240,24,"10240_14_15_24","Madrean Lower Montane Pine-Oak Forest and Woodland","Conifer",125,191,33,23,19,12,69,"I-C",167,189,30,0.654902,0.741176,0.117647,217,0
"62",1117,490,10250,24,"10250_14_15_24_25_26","Madrean Pinyon-Juniper Woodland","Conifer",136,209,104,46,34,22,44,"III-A",160,106,31,0.627451,0.415686,0.121569,109,0
"63",1118,149,10510,24,"10510_15_16_17_22_23_24_25","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098,0.823529,1,33,0
"64",1119,8,10520,24,"10520_16_23_24","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",180,89,74,33,19,37,44,"I-C",115,149,230,0.45098,0.584314,0.901961,2,0
"65",1123,53,10611,24,"10611_16_23_24","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland-Low Elevation","Hardwood-Conifer",43,13,-9999,10,24,76,-9999,"I-B",230,230,0,0.901961,0.901961,0,12,0
"66",1125,1415,10660,24,"10660_16_23_24","Inter-Mountain Basins Mat Saltbush Shrubland","Shrubland",-9999,-9999,-9999,-9999,-9999,-9999,-9999,"-9999",11,190,127,0.043137,0.745098,0.498039,315,0
"67",1126,6526,10780,24,"10780_16_23_24_25","Colorado Plateau Blackbrush-Mormon-tea Shrubland","Shrubland",146,162,-9999,77,53,47,-9999,"III-A",52,155,207,0.203922,0.607843,0.811765,1451,0
"68",1130,13443,11020,24,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,2990,0
"69",1132,4554,11070,24,"11070_23_24","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",51,150,-9999,38,74,26,-9999,"III-A",115,255,223,0.45098,1,0.87451,1013,0
"70",1134,128,11160,24,"11160_24","Madrean Juniper Savanna","Conifer",139,214,101,46,33,21,46,"III-A",207,157,143,0.811765,0.615686,0.560784,28,0
"71",1136,9,11190,24,"11190_24_25","Southern Rocky Mountain Juniper Woodland and Savanna","Conifer",503,217,32,26,5,12,83,"I-C",135,86,20,0.529412,0.337255,0.078431,2,0
"72",1137,3649,11210,24,"11210_24","Apacherian-Chihuahuan Semi-Desert Grassland and Steppe","Grassland",10,-9999,42,8,81,-9999,19,"II-B",255,221,216,1,0.866667,0.847059,812,0
"73",1141,195,11450,24,"11450_22_24_28","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",40,161,-9999,32,80,20,-9999,"II-C",0,197,255,0,0.772549,1,43,0
"74",1142,5457,11530,24,"11530_16_23_24_25_27","Inter-Mountain Basins Greasewood Flat","Shrubland",208,-9999,-9999,208,100,-9999,-9999,"V-A",225,225,225,0.882353,0.882353,0.882353,1214,0
"75",1181,1823,10110,15,"10110_15","Rocky Mountain Aspen Forest and Woodland","Hardwood",146,1774,841,116,79,7,14,"IV-B",255,255,115,1,1,0.45098,405,0
"76",1183,8472,10190,15,"10190_15","Great Basin Pinyon-Juniper Woodland","Conifer",475,335,765,156,33,47,20,"III-B",115,76,0,0.45098,0.298039,0,1884,0
"77",1187,4771,10260,15,"10260_15","Madrean Upper Montane Conifer-Oak Forest and Woodland","Conifer",305,62,13,10,4,16,80,"I-B",73,128,57,0.286275,0.501961,0.223529,1061,0
"78",1192,225,10560,15,"10560_15_28","Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland","Conifer",199,435,-9999,137,69,31,-9999,"IV-B",56,168,0,0.219608,0.658824,0,50,0
"79",1200,7555,11000,15,"11000_15","Chihuahuan Mixed Desert and Thorn Scrub","Shrubland",567,802,-9999,332,59,41,-9999,"V-A",245,162,122,0.960784,0.635294,0.478431,1680,0
"80",1201,5973,11020,15,"11020_13_15_16_23_24","Colorado Plateau Pinyon-Juniper Shrubland","Conifer",333,222,127,65,20,29,51,"III-A",255,0,0,1,0,0,1328,0
